Matchname,Half,Time,EventName,Player1Name,Player1ClubName,Player2Name,Player2Clubname,XPosOrigin,YPosOrigin,XPosDest,YPosDest,Rotation,Zone,PossRegain,PossLoss,PossWon
Chicago Fire v Colorado Rapids,Second Half,804.800,Touch,Harrison SHIPP,Chicago Fire,,,-18.00,-16.00,-18.00,-16.00,0,Zone 40,4,6,4
Chicago Fire v Colorado Rapids,Second Half,805.300,Touch,Harrison SHIPP,Chicago Fire,,,-18.00,-16.00,-18.00,-15.00,0,Zone 40,4,6,4
Chicago Fire v Colorado Rapids,Second Half,806.000,Pass,Harrison SHIPP,Chicago Fire,,,-18.00,-15.00,-28.00,-8.00,0,Zone 40,4,6,4
Chicago Fire v Colorado Rapids,Second Half,807.100,Touch,David ACCAM,Chicago Fire,,,-28.00,-8.00,-29.00,-13.00,0,Zone 36,2,21,2
Chicago Fire v Colorado Rapids,Second Half,808.300,Touch,David ACCAM,Chicago Fire,,,-29.00,-13.00,-37.00,-11.00,0,Zone 36,2,21,2
Chicago Fire v Colorado Rapids,Second Half,809.400,Shot,David ACCAM,Chicago Fire,,,-37.00,-11.00,-40.00,-9.00,0,Zone 26,2,21,2
Chicago Fire v Colorado Rapids,Second Half,809.600,Block,Sean ST LEDGER,Colorado Rapids,,,-40.00,-9.00,-52.00,-6.00,180,Zone 70,10,9,10
Chicago Fire v Colorado Rapids,Second Half,832.900,Corner Cross,David ACCAM,Chicago Fire,,,-52.00,-33.00,-48.00,-14.00,0,Zone 42,2,21,2
Chicago Fire v Colorado Rapids,Second Half,833.600,Touch,Dillon POWERS,Colorado Rapids,,,-48.00,-14.00,-50.00,-3.00,180,Zone 69,5,4,5
Chicago Fire v Colorado Rapids,Second Half,834.900,Goalkeeper Pick Up,Clint IRWIN,Colorado Rapids,,,-50.00,-3.00,-40.00,1.00,180,Zone 73,5,9,5
Chicago Fire v Colorado Rapids,Second Half,842.900,Goalkeeper Kick,Clint IRWIN,Colorado Rapids,,,-40.00,1.00,5.00,11.00,180,Zone 78,5,9,5
Chicago Fire v Colorado Rapids,Second Half,846.400,Header,Gabriel TORRES,Colorado Rapids,Gabriel TORRES,Colorado Rapids,5.00,11.00,-10.00,2.00,180,Zone 48,3,5,3
Chicago Fire v Colorado Rapids,Second Half,848.300,Header,Dillon POWERS,Colorado Rapids,Dillon POWERS,Colorado Rapids,-10.00,2.00,-21.00,-15.00,180,Zone 55,5,4,5
Chicago Fire v Colorado Rapids,Second Half,849.800,Header,Marcelo SARVAS,Colorado Rapids,,,-21.00,-15.00,-12.00,0.00,180,Zone 61,12,13,12
Chicago Fire v Colorado Rapids,Second Half,850.800,Touch,Matt WATSON,Chicago Fire,,,-12.00,0.00,-15.00,-3.00,0,Zone 45,10,6,10
Chicago Fire v Colorado Rapids,Second Half,852.400,Touch,Matt WATSON,Chicago Fire,,,-15.00,-3.00,-11.00,-3.00,0,Zone 47,10,6,10
Chicago Fire v Colorado Rapids,Second Half,853.900,Pass,Matt WATSON,Chicago Fire,,,-11.00,-3.00,-19.00,-13.00,0,Zone 48,10,6,10
Chicago Fire v Colorado Rapids,Second Half,854.500,Touch,Harrison SHIPP,Chicago Fire,,,-19.00,-13.00,-15.00,-12.00,0,Zone 37,4,6,4
Chicago Fire v Colorado Rapids,Second Half,854.500,Touch,Harrison SHIPP,Chicago Fire,,,-19.00,-13.00,-15.00,-12.00,0,Zone 40,4,6,4
Chicago Fire v Colorado Rapids,Second Half,854.900,Touch,Harrison SHIPP,Chicago Fire,,,-15.00,-12.00,-15.00,-14.00,0,Zone 49,4,6,4
Chicago Fire v Colorado Rapids,Second Half,856.000,Pass,Harrison SHIPP,Chicago Fire,,,-15.00,-14.00,-41.00,-30.00,0,Zone 49,4,6,4
Chicago Fire v Colorado Rapids,Second Half,859.100,Touch,David ACCAM,Chicago Fire,,,-41.00,-30.00,-47.00,-27.00,0,Zone 42,2,21,2
Chicago Fire v Colorado Rapids,Second Half,861.000,Touch,David ACCAM,Chicago Fire,,,-47.00,-27.00,-47.00,-25.00,0,Zone 42,2,21,2
Chicago Fire v Colorado Rapids,Second Half,861.600,Touch,David ACCAM,Chicago Fire,,,-47.00,-25.00,-47.00,-22.00,0,Zone 42,2,21,2
Chicago Fire v Colorado Rapids,Second Half,861.900,Tackle,David ACCAM,Chicago Fire,Maynor FIGUEROA,Colorado Rapids,-47.00,-22.00,-17.00,-35.00,0,Zone 42,2,21,2
Chicago Fire v Colorado Rapids,Second Half,866.600,Throw In,Matt POLSTER,Chicago Fire,,,-19.00,-34.00,-19.00,-24.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,868.000,Touch,Michael STEPHENS,Chicago Fire,,,-19.00,-24.00,-19.00,-24.00,0,Zone 41,7,7,7
Chicago Fire v Colorado Rapids,Second Half,868.900,Touch,Michael STEPHENS,Chicago Fire,,,-19.00,-24.00,-20.00,-23.00,0,Zone 41,7,7,7
Chicago Fire v Colorado Rapids,Second Half,869.600,Pass,Michael STEPHENS,Chicago Fire,,,-20.00,-23.00,-32.00,-14.00,0,Zone 41,7,7,7
Chicago Fire v Colorado Rapids,Second Half,870.500,Clearance,Maynor FIGUEROA,Colorado Rapids,,,-32.00,-14.00,-7.00,-10.00,180,Zone 92,14,14,13
Chicago Fire v Colorado Rapids,Second Half,872.300,Touch,Kevin DOYLE,Colorado Rapids,,,-7.00,-10.00,-7.00,-9.00,180,Zone 53,4,11,4
Chicago Fire v Colorado Rapids,Second Half,873.600,Pass,Kevin DOYLE,Colorado Rapids,,,-7.00,-9.00,-21.00,4.00,180,Zone 53,4,11,4
Chicago Fire v Colorado Rapids,Second Half,874.800,Touch,Dillon POWERS,Colorado Rapids,,,-21.00,4.00,-20.00,4.00,180,Zone 90,5,4,5
Chicago Fire v Colorado Rapids,Second Half,875.300,Touch,Dillon POWERS,Colorado Rapids,,,-20.00,4.00,-7.00,3.00,180,Zone 90,5,4,5
Chicago Fire v Colorado Rapids,Second Half,876.400,Touch,Dillon POWERS,Colorado Rapids,,,-7.00,3.00,-2.00,4.00,180,Zone 55,5,4,5
Chicago Fire v Colorado Rapids,Second Half,877.500,Touch,Dillon POWERS,Colorado Rapids,,,-2.00,4.00,6.00,8.00,180,Zone 55,5,4,5
Chicago Fire v Colorado Rapids,Second Half,879.100,Touch,Dillon POWERS,Colorado Rapids,,,6.00,8.00,8.00,12.00,180,Zone 48,5,4,5
Chicago Fire v Colorado Rapids,Second Half,880.200,Pass,Dillon POWERS,Colorado Rapids,,,8.00,12.00,22.00,31.00,180,Zone 50,5,4,5
Chicago Fire v Colorado Rapids,Second Half,882.200,Touch,Drew MOOR,Colorado Rapids,,,22.00,31.00,24.00,29.00,180,Zone 41,15,15,15
Chicago Fire v Colorado Rapids,Second Half,883.500,Pass,Drew MOOR,Colorado Rapids,,,24.00,29.00,19.00,22.00,180,Zone 41,15,15,15
Chicago Fire v Colorado Rapids,Second Half,884.400,Touch,Gabriel TORRES,Colorado Rapids,,,19.00,22.00,23.00,21.00,180,Zone 41,3,5,3
Chicago Fire v Colorado Rapids,Second Half,885.800,Touch,Gabriel TORRES,Colorado Rapids,,,23.00,21.00,25.00,20.00,180,Zone 41,3,5,3
Chicago Fire v Colorado Rapids,Second Half,886.600,Pass,Gabriel TORRES,Colorado Rapids,,,25.00,20.00,10.00,17.00,180,Zone 39,3,5,3
Chicago Fire v Colorado Rapids,Second Half,887.600,Pass,Dillon POWERS,Colorado Rapids,,,10.00,17.00,22.00,20.00,180,Zone 50,5,4,5
Chicago Fire v Colorado Rapids,Second Half,888.500,Touch,Gabriel TORRES,Colorado Rapids,,,22.00,20.00,23.00,18.00,180,Zone 40,3,5,3
Chicago Fire v Colorado Rapids,Second Half,889.600,Pass,Gabriel TORRES,Colorado Rapids,,,23.00,18.00,8.00,-16.00,180,Zone 40,3,5,3
Chicago Fire v Colorado Rapids,Second Half,891.900,Touch,Marcelo SARVAS,Colorado Rapids,,,8.00,-16.00,10.00,-15.00,180,Zone 44,12,13,12
Chicago Fire v Colorado Rapids,Second Half,892.300,Touch,Marcelo SARVAS,Colorado Rapids,,,10.00,-15.00,11.00,-19.00,180,Zone 44,12,13,12
Chicago Fire v Colorado Rapids,Second Half,893.700,Pass,Marcelo SARVAS,Colorado Rapids,,,11.00,-19.00,26.00,-32.00,180,Zone 44,12,13,12
Chicago Fire v Colorado Rapids,Second Half,896.000,Touch,Dillon SERNA,Colorado Rapids,,,26.00,-32.00,32.00,-31.00,180,Zone 2,2,13,2
Chicago Fire v Colorado Rapids,Second Half,897.100,Cross,Dillon SERNA,Colorado Rapids,,,32.00,-31.00,47.00,16.00,180,Zone 2,2,13,2
Chicago Fire v Colorado Rapids,Second Half,900.400,Clearance,Patrick NYARKO,Chicago Fire,,,47.00,16.00,47.00,34.00,0,Zone 65,3,6,3
Chicago Fire v Colorado Rapids,Second Half,921.600,Throw In,Drew MOOR,Colorado Rapids,,,37.00,34.00,45.00,27.00,180,Zone 42,15,15,15
Chicago Fire v Colorado Rapids,Second Half,923.000,Touch,Dillon POWERS,Colorado Rapids,,,45.00,27.00,45.00,29.00,180,Zone 42,5,4,5
Chicago Fire v Colorado Rapids,Second Half,923.300,Touch,Dillon POWERS,Colorado Rapids,,,45.00,29.00,47.00,31.00,180,Zone 42,5,4,5
Chicago Fire v Colorado Rapids,Second Half,923.800,Touch,Dillon POWERS,Colorado Rapids,,,47.00,31.00,49.00,31.00,180,Zone 42,5,4,5
Chicago Fire v Colorado Rapids,Second Half,925.700,Cross,Dillon POWERS,Colorado Rapids,,,49.00,31.00,49.00,28.00,180,Zone 42,5,4,5
Chicago Fire v Colorado Rapids,Second Half,925.800,Block,Matt WATSON,Chicago Fire,,,49.00,28.00,49.00,34.00,0,Zone 60,10,6,10
Chicago Fire v Colorado Rapids,Second Half,944.500,Throw In,Drew MOOR,Colorado Rapids,,,49.00,34.00,48.00,25.00,180,Zone 42,15,15,15
Chicago Fire v Colorado Rapids,Second Half,945.200,Pass,Kevin DOYLE,Colorado Rapids,,,48.00,25.00,45.00,30.00,180,Zone 42,4,11,4
Chicago Fire v Colorado Rapids,Second Half,946.300,Touch,Drew MOOR,Colorado Rapids,,,45.00,30.00,46.00,30.00,180,Zone 42,15,15,15
Chicago Fire v Colorado Rapids,Second Half,947.100,Touch,Drew MOOR,Colorado Rapids,Harrison SHIPP,Chicago Fire,46.00,30.00,49.00,30.00,180,Zone 42,15,15,15
Chicago Fire v Colorado Rapids,Second Half,949.500,Touch,Drew MOOR,Colorado Rapids,,,49.00,30.00,50.00,31.00,180,Zone 42,15,15,15
Chicago Fire v Colorado Rapids,Second Half,950.100,Touch,Drew MOOR,Colorado Rapids,,,50.00,31.00,51.00,31.00,180,Zone 42,15,15,15
Chicago Fire v Colorado Rapids,Second Half,951.200,Touch,Drew MOOR,Colorado Rapids,,,51.00,31.00,50.00,28.00,180,Zone 42,15,15,15
Chicago Fire v Colorado Rapids,Second Half,951.300,Block,Harrison SHIPP,Chicago Fire,,,50.00,28.00,52.00,31.00,0,Zone 60,4,6,4
Chicago Fire v Colorado Rapids,Second Half,985.400,Corner Cross,Dillon SERNA,Colorado Rapids,,,52.00,33.00,47.00,2.00,180,Zone 42,2,13,2
Chicago Fire v Colorado Rapids,Second Half,986.800,Header Shot,Kevin DOYLE,Colorado Rapids,Kevin DOYLE,Colorado Rapids,47.00,2.00,52.00,-6.00,180,Zone 20,4,11,4
Chicago Fire v Colorado Rapids,Second Half,1000.200,Goal Kick,Sean JOHNSON,Chicago Fire,,,49.00,-5.00,30.00,-25.00,0,Zone 75,6,2,6
Chicago Fire v Colorado Rapids,Second Half,1001.700,Pass,Eric GEHRIG,Chicago Fire,,,30.00,-25.00,27.00,-30.00,0,Zone 99,8,9,8
Chicago Fire v Colorado Rapids,Second Half,1003.900,Touch,Matt POLSTER,Chicago Fire,,,27.00,-30.00,24.00,-30.00,0,Zone 99,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1005.500,Touch,Matt POLSTER,Chicago Fire,,,24.00,-30.00,18.00,-30.00,0,Zone 99,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1006.400,Pass,Matt POLSTER,Chicago Fire,,,18.00,-30.00,24.00,-27.00,0,Zone 99,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1007.300,Touch,Eric GEHRIG,Chicago Fire,,,24.00,-27.00,23.00,-26.00,0,Zone 99,8,9,8
Chicago Fire v Colorado Rapids,Second Half,1009.100,Touch,Eric GEHRIG,Chicago Fire,,,23.00,-26.00,20.00,-24.00,0,Zone 99,8,9,8
Chicago Fire v Colorado Rapids,Second Half,1010.500,Touch,Eric GEHRIG,Chicago Fire,,,20.00,-24.00,15.00,-23.00,0,Zone 99,8,9,8
Chicago Fire v Colorado Rapids,Second Half,1011.800,Pass,Eric GEHRIG,Chicago Fire,,,15.00,-23.00,-33.00,1.00,0,Zone 58,8,9,8
Chicago Fire v Colorado Rapids,Second Half,1015.400,Header,Clint IRWIN,Colorado Rapids,David ACCAM,Chicago Fire,-33.00,1.00,-13.00,10.00,180,Zone 94,5,9,5
Chicago Fire v Colorado Rapids,Second Half,1017.500,Touch,Harrison SHIPP,Chicago Fire,,,-13.00,10.00,-9.00,8.00,0,Zone 45,4,6,4
Chicago Fire v Colorado Rapids,Second Half,1018.000,Touch,Gabriel TORRES,Colorado Rapids,Gabriel TORRES,Colorado Rapids,-9.00,8.00,-17.00,5.00,180,Zone 55,3,5,3
Chicago Fire v Colorado Rapids,Second Half,1018.600,Touch,Marcelo SARVAS,Colorado Rapids,,,-17.00,5.00,-14.00,3.00,180,Zone 56,12,13,12
Chicago Fire v Colorado Rapids,Second Half,1019.700,Pass,Marcelo SARVAS,Colorado Rapids,,,-14.00,3.00,-5.00,-3.00,180,Zone 56,12,13,12
Chicago Fire v Colorado Rapids,Second Half,1020.600,Pass,Dillon POWERS,Colorado Rapids,,,-5.00,-3.00,-15.00,3.00,180,Zone 53,5,4,5
Chicago Fire v Colorado Rapids,Second Half,1021.700,Touch,Marcelo SARVAS,Colorado Rapids,,,-15.00,3.00,-16.00,4.00,180,Zone 56,12,13,12
Chicago Fire v Colorado Rapids,Second Half,1022.100,Touch,Marcelo SARVAS,Colorado Rapids,,,-16.00,4.00,-17.00,6.00,180,Zone 56,12,13,12
Chicago Fire v Colorado Rapids,Second Half,1023.100,Pass,Marcelo SARVAS,Colorado Rapids,,,-17.00,6.00,-19.00,27.00,180,Zone 56,12,13,12
Chicago Fire v Colorado Rapids,Second Half,1025.400,Pass,Drew MOOR,Colorado Rapids,,,-19.00,27.00,-20.00,19.00,180,Zone 99,15,15,15
Chicago Fire v Colorado Rapids,Second Half,1026.500,Touch,Nick LABROCCA,Colorado Rapids,,,-20.00,19.00,-20.00,28.00,180,Zone 97,9,6,9
Chicago Fire v Colorado Rapids,Second Half,1027.600,Pass,Nick LABROCCA,Colorado Rapids,,,-20.00,28.00,21.00,22.00,180,Zone 99,9,6,9
Chicago Fire v Colorado Rapids,Second Half,1029.300,Touch,Joevin JONES,Chicago Fire,,,21.00,22.00,20.00,19.00,0,Zone 59,14,11,13
Chicago Fire v Colorado Rapids,Second Half,1030.000,Touch,Joevin JONES,Chicago Fire,,,20.00,19.00,16.00,13.00,0,Zone 61,14,11,13
Chicago Fire v Colorado Rapids,Second Half,1031.500,Pass,Joevin JONES,Chicago Fire,,,16.00,13.00,4.00,-6.00,0,Zone 52,14,11,13
Chicago Fire v Colorado Rapids,Second Half,1033.000,Touch,Patrick NYARKO,Chicago Fire,,,4.00,-6.00,-1.00,-6.00,0,Zone 55,3,6,3
Chicago Fire v Colorado Rapids,Second Half,1033.900,Touch,Patrick NYARKO,Chicago Fire,,,-1.00,-6.00,-5.00,-11.00,0,Zone 48,3,6,3
Chicago Fire v Colorado Rapids,Second Half,1036.100,Touch,Patrick NYARKO,Chicago Fire,,,-5.00,-11.00,-10.00,-14.00,0,Zone 48,3,6,3
Chicago Fire v Colorado Rapids,Second Half,1036.700,Pass,Patrick NYARKO,Chicago Fire,,,-10.00,-14.00,-21.00,-24.00,0,Zone 50,3,6,3
Chicago Fire v Colorado Rapids,Second Half,1038.800,Touch,Maynor FIGUEROA,Colorado Rapids,Maynor FIGUEROA,Colorado Rapids,-21.00,-24.00,-21.00,-35.00,180,Zone 59,14,14,13
Chicago Fire v Colorado Rapids,Second Half,1044.600,Throw In,Kennedy IGBOANANIKE,Chicago Fire,,,-21.00,-34.00,-10.00,-26.00,0,Zone 41,1,7,1
Chicago Fire v Colorado Rapids,Second Half,1047.000,Pass,Matt WATSON,Chicago Fire,,,-10.00,-26.00,-18.00,-33.00,0,Zone 50,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1048.500,Touch,Matt POLSTER,Chicago Fire,,,-18.00,-33.00,-18.00,-31.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1049.200,Pass,Matt POLSTER,Chicago Fire,,,-18.00,-31.00,-4.00,-27.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1050.100,Touch,Matt WATSON,Chicago Fire,,,-4.00,-27.00,-6.00,-25.00,0,Zone 50,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1051.000,Touch,Matt WATSON,Chicago Fire,,,-6.00,-25.00,-8.00,-26.00,0,Zone 50,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1051.800,Touch,Matt WATSON,Chicago Fire,,,-8.00,-26.00,-12.00,-26.00,0,Zone 50,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1052.900,Touch,Matt WATSON,Chicago Fire,,,-12.00,-26.00,-16.00,-27.00,0,Zone 49,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1053.900,Touch,Matt WATSON,Chicago Fire,,,-16.00,-27.00,-20.00,-29.00,0,Zone 49,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1055.000,Pass,Matt WATSON,Chicago Fire,,,-20.00,-29.00,-25.00,-33.00,0,Zone 41,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1055.700,Touch,Matt POLSTER,Chicago Fire,,,-25.00,-33.00,-26.00,-33.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1056.600,Touch,Matt POLSTER,Chicago Fire,,,-26.00,-33.00,-26.00,-33.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1057.200,Touch,Matt POLSTER,Chicago Fire,Dillon SERNA,Colorado Rapids,-26.00,-33.00,-25.00,-32.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1057.900,Tackle,Matt POLSTER,Chicago Fire,Dillon POWERS,Colorado Rapids,-25.00,-32.00,-28.00,-35.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1074.700,Substitution,Patrick NYARKO,Chicago Fire,GILBERTO,Chicago Fire,32767.00,32767.00,-26.00,-34.00,0,Zone 60,3,6,3
Chicago Fire v Colorado Rapids,Second Half,1086.700,Throw In,Matt POLSTER,Chicago Fire,,,-26.00,-34.00,-13.00,-30.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1087.400,Touch,Harrison SHIPP,Chicago Fire,,,-13.00,-30.00,-14.00,-27.00,0,Zone 49,4,6,4
Chicago Fire v Colorado Rapids,Second Half,1088.600,Pass,Harrison SHIPP,Chicago Fire,,,-14.00,-27.00,-9.00,0.00,0,Zone 49,4,6,4
Chicago Fire v Colorado Rapids,Second Half,1091.300,Touch,Michael STEPHENS,Chicago Fire,,,-9.00,0.00,-11.00,-2.00,0,Zone 46,7,7,7
Chicago Fire v Colorado Rapids,Second Half,1092.400,Touch,Michael STEPHENS,Chicago Fire,,,-11.00,-2.00,-12.00,-4.00,0,Zone 48,7,7,7
Chicago Fire v Colorado Rapids,Second Half,1093.200,Touch,Michael STEPHENS,Chicago Fire,,,-12.00,-4.00,-12.00,-5.00,0,Zone 47,7,7,7
Chicago Fire v Colorado Rapids,Second Half,1094.400,Touch,Michael STEPHENS,Chicago Fire,,,-12.00,-5.00,-12.00,-7.00,0,Zone 47,7,7,7
Chicago Fire v Colorado Rapids,Second Half,1095.100,Pass,Michael STEPHENS,Chicago Fire,,,-12.00,-7.00,-13.00,-16.00,0,Zone 47,7,7,7
Chicago Fire v Colorado Rapids,Second Half,1096.000,Touch,Harrison SHIPP,Chicago Fire,,,-13.00,-16.00,-13.00,-17.00,0,Zone 49,4,6,4
Chicago Fire v Colorado Rapids,Second Half,1096.500,Touch,Harrison SHIPP,Chicago Fire,,,-13.00,-17.00,-13.00,-19.00,0,Zone 49,4,6,4
Chicago Fire v Colorado Rapids,Second Half,1097.900,Pass,Harrison SHIPP,Chicago Fire,,,-13.00,-19.00,-24.00,-33.00,0,Zone 49,4,6,4
Chicago Fire v Colorado Rapids,Second Half,1099.300,Touch,Matt POLSTER,Chicago Fire,,,-24.00,-33.00,-22.00,-30.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1101.100,Touch,Matt POLSTER,Chicago Fire,,,-22.00,-30.00,-22.00,-31.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1101.600,Pass,Matt POLSTER,Chicago Fire,,,-22.00,-31.00,-17.00,-26.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1103.400,Touch,Matt WATSON,Chicago Fire,,,-17.00,-26.00,-19.00,-25.00,0,Zone 49,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1104.300,Pass,Matt WATSON,Chicago Fire,,,-19.00,-25.00,-26.00,22.00,0,Zone 41,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1107.200,Header,Joevin JONES,Chicago Fire,,,-26.00,22.00,-15.00,12.00,0,Zone 2,14,11,13
Chicago Fire v Colorado Rapids,Second Half,1109.300,Touch,Jeff LARENTOWICZ,Chicago Fire,,,-15.00,12.00,-21.00,12.00,0,Zone 43,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1111.300,Touch,Jeff LARENTOWICZ,Chicago Fire,,,-21.00,12.00,-24.00,10.00,0,Zone 35,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1111.800,Touch,Jeff LARENTOWICZ,Chicago Fire,,,-24.00,10.00,-26.00,10.00,0,Zone 35,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1112.600,Touch,Jeff LARENTOWICZ,Chicago Fire,,,-26.00,10.00,-27.00,11.00,0,Zone 34,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1113.100,Touch,Jeff LARENTOWICZ,Chicago Fire,,,-27.00,11.00,-26.00,11.00,0,Zone 34,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1114.000,Pass,Jeff LARENTOWICZ,Chicago Fire,,,-26.00,11.00,-16.00,9.00,0,Zone 34,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1114.800,Touch,GILBERTO,Chicago Fire,,,-16.00,9.00,-21.00,12.00,0,Zone 45,1,3,1
Chicago Fire v Colorado Rapids,Second Half,1115.500,Touch,GILBERTO,Chicago Fire,,,-21.00,12.00,-24.00,14.00,0,Zone 35,1,3,1
Chicago Fire v Colorado Rapids,Second Half,1116.000,Touch,GILBERTO,Chicago Fire,,,-24.00,14.00,-22.00,17.00,0,Zone 35,1,3,1
Chicago Fire v Colorado Rapids,Second Half,1116.900,Pass,GILBERTO,Chicago Fire,,,-22.00,17.00,-6.00,11.00,0,Zone 3,1,3,1
Chicago Fire v Colorado Rapids,Second Half,1118.800,Touch,Eric GEHRIG,Chicago Fire,,,-6.00,11.00,-5.00,7.00,0,Zone 46,8,9,8
Chicago Fire v Colorado Rapids,Second Half,1120.000,Pass,Eric GEHRIG,Chicago Fire,,,-5.00,7.00,-2.00,-8.00,0,Zone 46,8,9,8
Chicago Fire v Colorado Rapids,Second Half,1121.600,Touch,Matt WATSON,Chicago Fire,,,-2.00,-8.00,-5.00,-13.00,0,Zone 48,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1123.300,Pass,Matt WATSON,Chicago Fire,,,-5.00,-13.00,-24.00,-31.00,0,Zone 50,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1125.300,Touch,Matt POLSTER,Chicago Fire,,,-24.00,-31.00,-30.00,-31.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1126.400,Cross,Matt POLSTER,Chicago Fire,,,-30.00,-31.00,-40.00,-8.00,0,Zone 41,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1127.300,Shot,Kennedy IGBOANANIKE,Chicago Fire,,,-40.00,-8.00,-52.00,-8.00,0,Zone 23,1,7,1
Chicago Fire v Colorado Rapids,Second Half,1156.700,Goal Kick,Clint IRWIN,Colorado Rapids,,,-49.00,-6.00,2.00,-18.00,180,Zone 72,5,9,5
Chicago Fire v Colorado Rapids,Second Half,1160.100,Header,Matt WATSON,Chicago Fire,Dillon POWERS,Colorado Rapids,2.00,-18.00,-5.00,-23.00,0,Zone 57,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1161.400,Pass,Harrison SHIPP,Chicago Fire,,,-5.00,-23.00,-12.00,-23.00,0,Zone 50,4,6,4
Chicago Fire v Colorado Rapids,Second Half,1163.600,Touch,Kennedy IGBOANANIKE,Chicago Fire,,,-12.00,-23.00,-19.00,-30.00,0,Zone 49,1,7,1
Chicago Fire v Colorado Rapids,Second Half,1164.800,Touch,Kennedy IGBOANANIKE,Chicago Fire,Marcelo SARVAS,Colorado Rapids,-19.00,-30.00,-24.00,-30.00,0,Zone 41,1,7,1
Chicago Fire v Colorado Rapids,Second Half,1166.000,Touch,Kennedy IGBOANANIKE,Chicago Fire,,,-24.00,-30.00,-26.00,-30.00,0,Zone 41,1,7,1
Chicago Fire v Colorado Rapids,Second Half,1166.500,Touch,Kennedy IGBOANANIKE,Chicago Fire,,,-26.00,-30.00,-30.00,-30.00,0,Zone 41,1,7,1
Chicago Fire v Colorado Rapids,Second Half,1167.700,Touch,Marcelo SARVAS,Colorado Rapids,,,-30.00,-30.00,-31.00,-31.00,180,Zone 59,12,13,12
Chicago Fire v Colorado Rapids,Second Half,1169.200,Clearance,Marcelo SARVAS,Colorado Rapids,,,-31.00,-31.00,-6.00,-35.00,180,Zone 59,12,13,12
Chicago Fire v Colorado Rapids,Second Half,1189.100,Throw In,Matt POLSTER,Chicago Fire,,,-37.00,-34.00,-42.00,-14.00,0,Zone 42,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1190.600,Header,Marcelo SARVAS,Colorado Rapids,,,-42.00,-14.00,-23.00,-18.00,180,Zone 68,12,13,12
Chicago Fire v Colorado Rapids,Second Half,1193.400,Pass,Michael STEPHENS,Chicago Fire,,,-23.00,-18.00,-26.00,-12.00,0,Zone 40,7,7,7
Chicago Fire v Colorado Rapids,Second Half,1194.600,Touch,Matt WATSON,Chicago Fire,,,-26.00,-12.00,-26.00,-14.00,0,Zone 36,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1195.300,Pass,Matt WATSON,Chicago Fire,,,-26.00,-14.00,-44.00,-35.00,0,Zone 36,10,6,10
Chicago Fire v Colorado Rapids,Second Half,1215.200,Throw In,Maynor FIGUEROA,Colorado Rapids,,,-34.00,-34.00,-13.00,-32.00,180,Zone 59,14,14,13
Chicago Fire v Colorado Rapids,Second Half,1217.300,Header,Matt POLSTER,Chicago Fire,,,-13.00,-32.00,-23.00,-26.00,0,Zone 49,9,17,9
Chicago Fire v Colorado Rapids,Second Half,1218.900,Pass,GILBERTO,Chicago Fire,,,-23.00,-26.00,-25.00,-12.00,0,Zone 41,1,3,1
Chicago Fire v Colorado Rapids,Second Half,1221.000,Touch,David ACCAM,Chicago Fire,,,-25.00,-12.00,-23.00,-8.00,0,Zone 36,2,21,2
